User ID,Full Name,Late Days Left,Orientation Quiz,Week 1 Quiz 1,Week 1 Quiz 2,Week 2 Quiz 1,Week 2 Quiz 2,Week 3 Quiz 1,Week 3 Quiz 2,Week 4 Quiz 1,Week 4 Quiz 2,Week 5 Quiz 1,Week 5 Quiz 2,Week 6 Quiz 1,Week 6 Quiz 2,Week 7 Quiz 1,Week 7 Quiz 2,Week 8 Quiz 1,Week 8 Quiz 2,Final Exam,Week 3 Discussion Samples,Week 5 Discussion Samples,Week 7 Discussion Samples
1699730,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1701013,XXXXX,0,5,14,2.4,13,7,14,5.5,14,3.04167,13,3.33333,11,5,16,3.85714,15,4,,50,75.5,68
1701041,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1701238,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1701455,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1701732,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1701775,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1702132,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1702147,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1702220,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1702755,XXXXX,0,5,14,1.8,18,8,17,6,20,4.85714,12,4.57936,18,5,20,4,18,2.85714,37,,,
1702820,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1703168,XXXXX,0,5,13,2,19,5,18,5,18,4.70833,14,4.43651,19,6,16,4,16,2.85714,,74,67,71
1704137,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1704718,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1704766,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1705213,XXXXX,0,5,14,2.8,15,7,15,4.83333,17,4.04167,11,3.19048,,,,,,,,,,
1705259,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1706472,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1706892,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1708742,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1708897,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1709059,XXXXX,0,,12,,,,,,,,,,,,,,,,,,,
1709336,XXXXX,0,5,6.5,1.9,17,6,,,,,,,,,,,,,,,,
1710230,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1710976,XXXXX,0,5,14,1.4,15,6,,,,,,,,,,,,,,,,
1712373,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1712582,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1713201,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1714050,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1715215,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1715400,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1715754,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1715875,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1716146,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1716839,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1716870,XXXXX,0,5,13,2.2,,,,,,,,,,,,,,,,,,
1717627,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1718285,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1718415,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1718879,XXXXX,0,5,13,4.8,16,7,14,6,19,3.20833,12,3.69048,19,4,17,3,19,4.85714,34,62,68.5,77
1719302,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1720593,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1721339,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1721697,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1722074,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1723297,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1723518,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1723732,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1724273,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1725076,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1726663,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1727915,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1728221,XXXXX,0,5,12,2.4,13,5,,,,,,,,,,,,,,,,
1728815,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1730091,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1733089,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1733216,XXXXX,0,2.5,6,1.9,,,,,,,,,,,,,,,,,,
1733623,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1734756,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1735154,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1735233,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1735645,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1735896,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1737790,XXXXX,0,5,18,4,19,7,16,6,17,4.375,15,4.63492,20,6,14,4,16,2.85714,34,,,
1738885,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1739376,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1739392,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1739510,XXXXX,0,5,19,4,16,7,20,5,19,4.83333,12,4.88889,19,5,20,5,20,4.85714,36,,,
1739563,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1739611,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1740767,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1741253,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1741670,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1741753,XXXXX,0,5,7.5,1.5,14,5,18,,,,,,,,,,,,,,,
1742144,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1743588,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1743791,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1745154,XXXXX,0,2.5,,,,,,,,,,,,,,,,,,,,
1745781,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1745979,XXXXX,0,,0,,,,,,,,,,,,,,,,,,,
1746022,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1746293,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1746321,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1746348,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1746472,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1746677,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1746894,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1747075,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1747076,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1747270,XXXXX,0,5,14,2.6,17,8,15,4,18,,,,,,,,,,,,,
1748578,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1749055,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1749271,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1749992,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1750051,XXXXX,0,5,4,1.4,14,3,11,1.25,,,,,,,,,,,,,,
1750750,XXXXX,0,5,12,2.4,,,,,,,,,,,,,,,,,,
1750859,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1751263,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1751267,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1752056,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1752932,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1753753,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1753797,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1753852,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1754001,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1754183,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1755195,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1755406,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1755717,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1756082,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1756161,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1756592,XXXXX,0,5,12,0.4,18,,,,,,,,,,,,,,,,,
1757283,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1757313,XXXXX,0,,6,,,,,,,,,,,,,,,,,,,
1757349,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1759955,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1760087,XXXXX,0,5,7,,,,,,,,,,,,,,,,,,,
1760573,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1760848,XXXXX,0,,5,0.9,,,,,,,,,,,,,,,,,,
1761469,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1761652,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1762107,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1762226,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1762307,XXXXX,0,5,9,1.9,,,,,,,,,,,,,,,,,,
1762391,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1762728,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1763161,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1763775,XXXXX,0,2.5,3,1.4,6,2,10,3.66667,0,,7,,,,,,,,,,,
1763896,XXXXX,0,5,4.5,0.6,3,3,,,,,,,,,,,,,,,,
1764723,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1765588,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1765608,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1766251,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1766606,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1768108,XXXXX,0,5,13,3,15,5,14,4.83333,14,3.08333,13,4.5,6,2.5,7,1.92857,11,1.85714,25,57,65,
1768228,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1768567,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1769345,XXXXX,0,,8,2.6,12,5,11,5,8,4.07143,8,2.02381,11,2,17,1.57143,14,2.42857,28,,,
1769812,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1770457,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1770682,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1771027,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1771157,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1771476,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1772291,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1773136,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1773515,XXXXX,0,5,17,3,16,6,16,5,16,3.83929,14,4.57936,16,4,18,5,12,2.71429,28,,,
1774217,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1774389,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1774617,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1774668,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1774909,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1775800,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1776134,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1776649,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1776784,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1777939,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1778645,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1778715,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1779991,XXXXX,0,5,17,3,19,6,17,6,18,3.08333,14,4.77778,15,5,19,5,12,5,33,66,59.5,80
1780000,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1780589,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1780621,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1781611,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1782011,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1782265,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1782346,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1782644,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1783540,XXXXX,0,5,11,,,,,,,,,,,,,,,,,,,
1783897,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1784425,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1784640,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1786325,XXXXX,0,5,17,2.8,16,7,16,5,20,5,14,4.88889,15,4,,,,,,,,
1786547,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1786631,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1787377,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1788123,XXXXX,0,5,17,4,18,7,17,5,19,4.83333,16,5,20,6,20,4.85714,20,4,38,,,
1788125,XXXXX,0,5,16,4,,,,,,,,,,,,,,,,,,
1788321,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1788359,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1788573,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1789536,XXXXX,0,4,11,0,,,8,,,,,,,,,,,,,,,
1789747,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1790017,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1790336,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1790688,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1790692,XXXXX,0,5,0,0,10,5,15,5,10,2.46429,13,2.9127,9,3,6.5,0.857145,13,2.42857,,,,
1790991,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1791118,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1791690,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1791738,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1791806,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1792927,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1793226,XXXXX,0,5,16,2.8,16,6,16,4.66667,15,3.08333,13,3.3254,0,,8,1.357145,15,4,,,,
1793947,XXXXX,0,,7,1.3,15,7,11,4,13,2.91667,12,2.27778,15,4,13,3.85714,15,1.71429,30,46,49.6,53
1794223,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1794275,XXXXX,0,4,5.5,1.4,,,,,,,,,,,,,,,,,,
1794597,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1795490,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1795775,XXXXX,0,5,11,1.8,17,6,13,6,15,4.125,11,4.72222,17,4,17,4.85714,17,3.85714,33,,,
1795921,XXXXX,0,5,5.5,,,,,,,,,,,,,,,,,,,
1796310,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1796515,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1798145,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1798370,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1798913,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1799422,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1799797,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1799859,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1799981,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1801011,XXXXX,0,,11,,,,,,,,,,,,,,,,,,,
1801517,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1802336,XXXXX,0,2.5,,,,,,,,,,,,,,,,,,,,
1802600,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1802933,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1803082,XXXXX,0,4,,,,,,,,,,,,,,,,,,,,
1803578,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1804066,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1804187,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1804564,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1804673,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1804892,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1805137,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1807117,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1807325,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1807329,XXXXX,0,,,,,,0,,,,,,,,,,,,,,,
1807620,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1807627,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1807970,XXXXX,0,5,13,3,,,,,,,,,,,,,,,,,,
1808275,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1809326,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1809339,XXXXX,0,,2.5,,,,,,,,,,,,,,,,,,,
1809417,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1809487,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1811045,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1811156,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1811325,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1812016,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1812664,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1813286,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1813354,XXXXX,0,2.5,,,,,,,,,,,,,,,,,,,,
1813923,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1814626,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1814870,XXXXX,0,0,,,,,,,,,,,,,,,,,,,,
1815321,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1816262,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1816779,XXXXX,0,5,19,4,18,7,18,6,15,4.54167,14,4.4127,19,5,16,4,20,4,34,,,
1817651,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1818164,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1819144,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1819389,XXXXX,0,5,,,10,5,9,,15,3.6369,5.5,1.36905,,,,,,,,,,
1820479,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1822517,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1822620,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1822725,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1823028,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1823403,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1823762,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1824309,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1824417,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1824557,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1825128,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1825579,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1825689,XXXXX,0,5,13,,,,,,,,,,,,,,,,,,,
1825876,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1826378,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1826703,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1828024,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1829832,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1830357,XXXXX,0,5,10,,,,,,,,,,,,,,,,,,,
1831187,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1831262,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1831600,XXXXX,0,5,15,4,15,5,15,2,14,2.9881,7,,11,4,9,2.42857,9,2.85714,28,,,
1831979,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1832092,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1832219,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1832350,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1832516,XXXXX,0,5,15,3,18,8,13,5,16,2.5,13,3.60317,14,5,16,5,17,4,28,,,
1832760,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1833470,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1833647,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1833790,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1834170,XXXXX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1834656,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1835890,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1836202,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1836539,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1836576,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1837513,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1838440,XXXXX,0,5,16,1.8,19,6,,,,,,,,,,,,,,,,
1838953,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1839484,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1839592,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1840065,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1840535,XXXXX,0,5,18,4,20,6,,,,,,,,,,,,,,,,
1840697,XXXXX,0,5,14,5,15,8,15,6,16,4.33333,11,5,16,6,12,5,16,5,,,,
1841543,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1843803,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1844107,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1844296,XXXXX,0,,5,,,,,,,,,,,,,,,,,,,
1844515,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1845006,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1845881,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1846395,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1846810,XXXXX,0,4,8,1.8,,,,,,,,,,,,,,,,,,
1847185,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1847244,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1848038,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1848058,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1848263,XXXXX,0,5,11,2.6,,,,,,,,,,,,,,,,,,
1848270,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1848410,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1848816,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1848907,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1849040,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1849486,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1849638,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1849922,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1850067,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1850583,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1851339,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1851533,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1852782,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1853698,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1853764,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1853932,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1854435,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1855317,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1856468,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1856576,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1856945,XXXXX,0,5,16,4,13,5,11,2.5,12,3.5,11,2.1627,13,4,11,2.57143,,,,,,
1857080,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1857774,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1858072,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1858518,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1859480,XXXXX,0,,,1.6,,,,,,,,,,,,,,,,,,
1859520,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1859990,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1860911,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1860935,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1861709,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1862233,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1863653,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1863691,XXXXX,0,3,8,2.4,15,6,13,5.83333,12,2.89881,13,3.35714,18,5,17,2.85714,16,1.71429,24,,,
1864365,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1864668,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1864977,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1865450,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1866555,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1867479,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1867616,XXXXX,0,5,18,4,,,,,,,,,,,,,,,,,,
1868996,XXXXX,0,,13,,,,,,,,,,,,,,,,,,,
1869129,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1869285,XXXXX,0,5,,,,,,,,,,,,,,,,,,,,
1869760,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1870262,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1870630,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1871023,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1872113,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1873641,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1874193,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1874491,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1875627,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1875638,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1875813,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1876318,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1876426,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1877286,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1877527,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1877539,XXXXX,0,5,6,2.2,9,2,,,,,,,,,,,,,,,,
1877654,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1878132,XXXXX,0,5,9,1.8,,,,,,,,,,,,,,,,,,
1878321,XXXXX,0,5,12,0.6,,,,,,,,,,,,,,,,,,
1878912,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1878952,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1879158,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1879433,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1880197,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1880840,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1881228,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1881501,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1881821,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1881927,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1882078,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1882478,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1882598,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
1882851,XXXXX,0,,,,,,,,,,,,,,,,,,,,,
